,pid,name,collaborative,modified_at,num_tracks,num_albums,num_followers,num_edits,duration_ms,num_artists,description
542,7542,Christian Playlist,false,1508803200,191,129,2,65,44387903,83,
543,7543,Country,false,1447977600,30,22,1,8,6586551,18,
544,7544,Workout,false,1503100800,22,21,1,4,4956687,19,
545,7545,old school,false,1509408000,143,112,2,9,35113876,69,
546,7546,Noosa Tastiest Playlist,false,1471046400,27,27,1,2,5539322,27,
547,7547,tb,false,1506729600,78,75,2,10,17817139,59,
548,7548,uhhhh,false,1389484800,7,7,1,5,1609273,7,
549,7549,summer2k16,false,1473033600,21,20,1,10,5364244,19,
550,7550,Country,false,1508716800,69,45,1,37,13182569,40,
551,7551,PARTAYY,false,1473552000,69,58,1,15,16433031,43,
552,7552,over and over ,false,1477699200,167,119,2,55,36767169,92,
553,7553,happy,false,1494547200,126,121,1,29,27190309,111,
554,7554,Christmas <3,false,1449792000,72,34,1,4,12683177,24,
555,7555,new,false,1504569600,12,11,1,3,2316919,9,
556,7556,Worth It,false,1474156800,144,56,2,16,33562876,18,
557,7557,beats,false,1503014400,95,91,1,40,20658531,77,
558,7558,Leah,false,1509494400,67,59,1,40,16308964,54,
559,7559,Chill/Feels,false,1509321600,106,86,2,16,23883671,65,
560,7560,Christmas Music,false,1481328000,20,17,1,5,4614574,17,
561,7561,Vibes. ,false,1468886400,208,109,1,50,49452977,51,
562,7562,Real Hip Hop,false,1437955200,152,130,2,60,36922803,107,
563,7563,chill,false,1431561600,14,13,2,2,3135028,13,
564,7564,shower,false,1463788800,26,24,1,9,5514427,24,
565,7565,throwback jams,false,1498089600,33,31,1,2,7289602,26,
566,7566,99%,false,1503273600,20,19,1,11,5341940,17,
567,7567,summer,false,1503014400,23,21,2,10,5110481,20,
568,7568,GOO,false,1431648000,31,28,1,3,7742408,21,
569,7569,Sad songs,false,1431820800,31,28,1,11,7453590,21,
570,7570,Pool Party,false,1498089600,57,47,1,5,12751678,27,
571,7571,pump it up,false,1505865600,71,67,2,22,15917533,55,
572,7572,Once Upon A Time,false,1498867200,53,42,1,9,12215543,29,
573,7573,john mayer,false,1509494400,37,25,1,12,8589783,15,
574,7574,#boostyourrun,false,1398988800,22,22,1,2,4885053,20,
575,7575,Bachelor Party!!!,false,1443139200,148,125,1,3,36189315,95,
576,7576,Cumbia,false,1487808000,14,14,1,6,3020804,7,
577,7577,Beats,false,1506470400,30,26,1,8,6680990,16,
578,7578,Just for you,false,1423008000,15,15,1,4,3903343,13,
579,7579,Relax music,false,1492041600,8,8,1,3,2117638,8,
580,7580,Chill music,false,1502841600,46,36,1,19,11183810,27,
581,7581,Freestyle,false,1483056000,62,35,1,11,16953330,23,
582,7582,Reggae,false,1453075200,19,15,2,10,4843692,13,
583,7583,Chill Times,false,1501718400,37,33,2,12,8937486,28,
584,7584,Turn Up,false,1508976000,68,52,1,10,15474976,39,Listen when you need to get turnt FAST.
585,7585,KPop,false,1509321600,127,75,2,83,27747384,33,
586,7586,party ,false,1455926400,65,57,1,5,14992445,51,
587,7587,yuh,false,1497657600,39,33,1,5,9077349,26,
588,7588,Halloween,false,1383264000,91,87,1,2,19758324,86,
589,7589,Flames,false,1508716800,174,102,1,65,40105640,71,
590,7590,Indie love,false,1450656000,23,16,1,10,4971113,10,
591,7591,PURO ROCK...,false,1507248000,33,27,1,14,7949428,17,
592,7592,mel,false,1507593600,159,72,1,7,36847727,26,
593,7593,September 16,false,1475452800,41,40,1,13,9308369,39,
594,7594,mine,false,1464652800,5,5,1,3,1044168,5,
595,7595,march 17,false,1489881600,21,20,2,8,4154577,20,
596,7596,wedding,false,1474416000,47,39,1,4,10853894,28,
597,7597,rap,false,1506988800,69,60,1,8,15858168,51,
598,7598,Too Close,false,1448409600,29,26,2,4,6600491,19,
599,7599,Music Midtown,false,1398816000,60,27,1,3,13853372,7,
600,7600,Rock/Metal,false,1503878400,209,128,1,51,61427246,46,
601,7601,Summer Country,false,1493510400,55,44,3,12,11746506,26,
602,7602,Singing songs,false,1492992000,28,26,1,9,6176576,18,
603,7603,fall vibes,false,1508284800,89,68,1,5,19779654,55,
604,7604,80's Baby,false,1436400000,146,113,1,16,36631598,85,
605,7605,Rap 2.0,false,1435276800,78,50,2,19,19348845,36,
606,7606,inspiration,false,1470873600,65,52,1,3,15319866,46,
607,7607,run,false,1508976000,35,35,2,24,8066755,27,
608,7608,K-Pop,false,1486080000,22,20,1,10,4693883,16,
609,7609,oldies,false,1467331200,38,37,1,4,8896206,30,
610,7610,mood ,false,1491264000,17,17,1,7,4472220,14,
611,7611,OBSESSION.,false,1431388800,63,51,2,7,15527212,47,
612,7612,tb,false,1489536000,68,61,1,7,16035800,51,
613,7613,60's,false,1407542400,38,34,1,5,7593278,25,
614,7614,workout,false,1508025600,220,168,1,95,51861680,99,
615,7615,Sleep,false,1507939200,28,14,1,8,6767462,8,
616,7616,Pop,false,1504915200,54,9,1,3,11630901,3,
617,7617,my music,false,1508889600,35,28,1,4,9349185,22,
618,7618,shower songs ,false,1484697600,21,21,1,5,5045741,20,
619,7619,Island music,false,1509148800,61,48,15,30,14455424,38,
620,7620,Pleasure,false,1501545600,11,11,1,5,2997701,11,
621,7621,Kids,false,1507161600,80,74,1,46,18430371,65,
622,7622,Chill,false,1501804800,40,37,1,32,8318690,34,
623,7623,Let's Get Lost,false,1466467200,6,6,1,6,1372532,6,
624,7624,Kuntry,false,1457654400,146,90,1,17,32582568,53,
625,7625,Country,false,1476403200,76,51,1,5,15986635,23,
626,7626,christian,false,1485302400,34,18,1,10,10580355,9,
627,7627,The Playlist,false,1509148800,162,126,2,36,39906066,85,
628,7628,Tori,false,1507852800,34,33,1,14,8694537,26,
629,7629,Classic Rock,false,1462492800,76,61,1,13,20948875,37,
630,7630,chill trap,false,1508371200,110,74,1,15,25776488,53,
631,7631,Yoga,false,1423612800,27,10,2,7,9032177,9,
632,7632,acoustic,false,1503273600,29,28,1,17,6386888,25,
633,7633,HIGH SCHOOL MUSICAL,false,1499904000,19,4,1,3,4146183,6,
634,7634,old skool,false,1509148800,128,116,1,46,30366533,75,
635,7635,fun,false,1435449600,10,10,1,2,2315180,9,
636,7636,workout,false,1491696000,44,41,1,24,9428672,37,
637,7637,Stuff,false,1465516800,36,28,1,3,10351652,18,
638,7638,Painting,false,1368403200,50,48,3,8,11240760,47,
639,7639,Run for your life!,false,1504656000,100,92,1,50,23215325,78,
640,7640,eclipse ,false,1503273600,36,35,1,3,8432864,36,
641,7641,Turn up,false,1452816000,236,203,2,95,64848361,131,
642,7642,Rainy Days,false,1402185600,64,39,1,18,14330952,19,
643,7643,Throwback Hits  ,false,1465084800,52,48,1,10,12356604,47,
644,7644,christmas time,false,1480636800,40,22,1,16,7886236,17,
645,7645,RENT ,false,1373241600,56,2,1,2,11406518,11,
646,7646,🤙🏼🤙🏼🤙🏼,false,1502841600,50,41,1,3,11678140,31,
647,7647,goodies,false,1466380800,26,25,1,12,6624245,24,
648,7648,YOU,false,1499472000,25,23,1,9,5124096,21,
649,7649,90s Rock,false,1486080000,82,57,1,9,21449692,41,
650,7650,oldies,false,1509321600,50,43,1,2,12397116,28,
651,7651,New Music,false,1507766400,61,57,2,31,14162570,54,
652,7652,favorite,false,1496793600,49,42,1,38,11381918,35,
653,7653,Marlene,false,1376697600,35,27,1,3,7505027,24,
654,7654,Bedroom jams,false,1506470400,83,67,1,18,19289847,42,
655,7655,AUTUMN,false,1502323200,34,32,1,23,7563964,32,
656,7656,quinn,false,1475798400,9,3,1,4,1908275,3,
657,7657,Summer,false,1371254400,13,12,1,4,3304582,12,
658,7658,sex,false,1467244800,18,16,2,4,4125011,13,
659,7659,classic chill,false,1433980800,52,47,2,8,15735678,41,
660,7660,good stuff,false,1498780800,84,72,6,33,18999113,57,
661,7661,The stuff,false,1476748800,54,46,1,23,12096291,36,
662,7662,Wiz Khalifa ,false,1455494400,24,9,1,5,6011224,6,
663,7663,Just Listen,false,1506384000,80,62,2,19,20420975,51,"Beautiful, unique instrumentals to listen to for any type of occasion. Music that speaks to you in a way words cannot. Just listen."
664,7664,Real Music,false,1477526400,65,59,1,39,13943483,53,
665,7665,Mum,false,1495065600,64,54,1,5,14019344,47,
666,7666,halloween,false,1445558400,36,27,1,9,10977235,26,
667,7667,workout,false,1373241600,22,18,1,9,5488265,16,
668,7668,Work,false,1441584000,27,27,1,4,5924120,27,
669,7669,May 2017,true,1498262400,80,73,1,16,16330489,69,
670,7670,throwback,false,1508803200,53,44,1,15,11939135,33,
671,7671,Good Oldies,false,1463961600,21,21,1,2,4349146,13,
672,7672,90s,false,1485216000,64,51,1,7,15075676,42,
673,7673,Sick Beats,false,1508803200,32,30,1,19,6767634,25,
674,7674,musical theatre,false,1466899200,19,10,1,4,4772106,17,
675,7675,dat new new,false,1503532800,96,83,1,13,22193994,75,cash me ousside
676,7676,Popular Songs,false,1484352000,120,100,3,60,26046295,72,
677,7677,Summer 2015,false,1455667200,74,46,1,6,16243231,30,
678,7678,Travel Tunes,false,1503792000,195,172,1,7,43954791,140,
679,7679,On the Road,false,1486944000,100,87,1,4,24639416,69,
680,7680,All Songs,false,1505174400,38,28,1,5,8366511,18,
681,7681,HALLOWEEN,false,1505088000,31,30,1,3,6881215,30,
682,7682,feels,false,1507852800,25,23,1,16,5609169,22,
683,7683,❤️,true,1486771200,50,50,2,36,11958607,50,
684,7684,hip hop ,false,1462060800,36,33,1,22,8902764,27,
685,7685,sand,false,1489622400,26,20,1,9,5066120,16,
686,7686,on the road ,false,1504915200,211,175,1,28,49296337,138,
687,7687,2015,false,1442966400,60,55,1,29,13733707,52,
688,7688,Kelly,false,1507939200,26,26,1,2,5589567,25,
689,7689,Hip-Hop,false,1508976000,13,13,1,3,2618781,11,
690,7690,Love,false,1370995200,7,6,1,5,1399451,6,
691,7691,graduation,false,1503187200,76,62,1,22,16647088,53,
692,7692,olivia ,false,1504828800,35,32,1,5,7629272,30,
693,7693,Mellow,false,1464048000,26,14,1,3,7147672,7,
694,7694,Movies,false,1459814400,14,11,1,3,3245653,11,
695,7695,workout,false,1480550400,18,17,1,3,4492215,17,
696,7696,Gym Songs,false,1508457600,96,85,1,29,23375997,70,
697,7697,California,false,1493078400,221,190,1,24,47340417,154,
698,7698,January 2017,false,1485820800,33,33,1,26,7938448,33,
699,7699,Hiphop,false,1509408000,44,42,4,39,9937710,37,
700,7700,Rock,false,1505001600,132,97,1,20,36533303,56,
701,7701,Electronic,false,1501113600,23,22,1,4,7465442,19,
702,7702,Starlight,false,1502668800,12,12,1,5,2433457,12,
703,7703,Real Chill,false,1484956800,30,23,1,15,6253875,19,
704,7704,Classics,false,1509408000,59,56,1,35,14877127,45,
705,7705,litty,false,1497139200,24,22,3,13,5212089,20,
706,7706,the goods,false,1496448000,53,51,1,16,12100585,49,for smokin the goods
707,7707,Lady Gaga,false,1497312000,62,10,1,8,13716539,4,
708,7708,pancho,false,1506988800,133,103,1,28,25494895,69,
709,7709,Ok,false,1472342400,31,19,2,2,7254705,16,
710,7710,Sweet,false,1418688000,7,7,1,2,1784807,7,
711,7711,lit list ,false,1483920000,18,15,1,2,4646210,14,
712,7712,september 16,false,1474329600,20,17,2,4,4594709,15,
713,7713,Rap ��,false,1461024000,127,94,3,55,28765600,68,
714,7714,Patriotic,false,1391212800,5,5,1,2,923879,5,
715,7715,Rock,false,1509321600,85,71,1,32,22488279,41,
716,7716,Classic Rock ,false,1491523200,132,102,1,31,35618188,57,
717,7717,Country lovin',false,1392940800,15,11,1,4,3331395,11,
718,7718,work out,false,1404172800,22,22,2,10,4967699,22,
719,7719,hangout,false,1508112000,56,43,1,2,13064725,35,
720,7720,Brutal,false,1503705600,18,18,1,14,4181471,16,
721,7721,baddie,false,1507248000,37,36,2,23,7928319,32,
722,7722,princess,false,1490832000,17,10,1,2,2972462,13,
723,7723,Relax,true,1456272000,28,26,1,21,7313818,23,
724,7724,baby baby,false,1485129600,79,56,3,37,19120349,46,
725,7725,beach vibes,false,1496361600,21,19,1,14,4491687,16,
726,7726,"Because,",false,1398902400,14,14,1,2,3000952,14,
727,7727,Dad's playlist,false,1458950400,30,27,1,3,7354040,25,
728,7728,Addicted,false,1509408000,194,173,1,128,44070998,124,
729,7729,sad,false,1499472000,20,11,1,4,4289882,7,
730,7730,Merica,false,1458864000,40,37,1,5,10007280,29,
731,7731,pump up,false,1506297600,35,33,4,4,7648123,27,
732,7732,90s Country,false,1447200000,72,55,1,5,15153337,34,
733,7733,Country,false,1507766400,52,40,1,23,10749706,26,
734,7734,90's mix,false,1443398400,144,116,1,8,37266300,95,
735,7735,vale,false,1493942400,50,39,5,12,13472231,27,
736,7736,bliss,false,1498953600,13,12,1,3,2981713,8,
737,7737,Ceremony,false,1490313600,25,24,1,12,6162437,22,
738,7738,Country music,false,1507680000,139,81,1,33,31915969,36,
739,7739,Christian Jams ,false,1509062400,59,32,1,15,13260195,20,
740,7740,Rock,false,1467590400,26,21,2,14,5972677,15,
741,7741,slow dance,false,1507420800,20,19,1,2,4577981,18,
742,7742,edm,false,1450051200,99,81,1,11,24519214,60,
743,7743,Touch,false,1457481600,68,68,1,3,15048155,66,
744,7744,Adoracion,false,1509235200,57,45,1,26,20650128,32,
745,7745,violin ,false,1484006400,11,8,1,7,2832651,5,
746,7746,Daft Punk - Random Access Memories,false,1390521600,16,3,1,4,5433855,3,
747,7747,Car Playlist,false,1459036800,38,29,1,13,8692460,17,
748,7748,Alma,false,1497830400,86,62,1,7,16643609,20,
749,7749,Freshman,false,1462838400,80,66,1,27,18271272,52,
750,7750,summer hits,false,1466985600,43,41,2,13,9228758,40,
751,7751,Rancheras,false,1424908800,136,65,1,11,27725623,19,
752,7752,Jazz,false,1370217600,86,44,2,3,25506373,14,
753,7753,The Lion King,false,1506643200,12,2,1,2,2791158,7,
754,7754,Chillax,false,1509148800,72,60,1,38,15409841,54,
755,7755,Country rock,false,1509408000,67,54,1,27,13701065,27,
756,7756,Hi,false,1374710400,73,64,3,56,17822738,54,
757,7757,for you,false,1507680000,15,14,1,9,3496091,14,
758,7758,desi,false,1462924800,67,45,1,13,19866520,48,
759,7759,workout,false,1443916800,106,96,2,50,23977959,82,
760,7760,LOVE,false,1509408000,35,28,1,4,8548910,16,
761,7761,Christmas Music!!,false,1480377600,31,29,1,5,5439522,29,
762,7762,Pumped,false,1506988800,57,50,2,36,13298385,38,
763,7763,Reggae,false,1508716800,129,59,1,14,32030857,33,
764,7764,SynthWave,false,1474848000,106,30,1,10,28150235,18,
765,7765,Rap,false,1508198400,36,22,1,9,8850547,14,
766,7766,LDN,false,1495152000,116,100,1,33,26507490,77,
767,7767,Hop,false,1450915200,14,14,1,8,3298827,12,
768,7768,fire,false,1491868800,23,20,2,8,5457749,17,
769,7769,Party,false,1430870400,33,29,1,23,7917571,22,
770,7770,2017,false,1484956800,8,8,1,2,1730132,8,
771,7771,Spring 2017,false,1505347200,172,166,2,7,37553969,165,
772,7772,Alternative,false,1501459200,169,128,1,47,40193914,101,
773,7773,banda,false,1508630400,107,71,2,21,20172462,25,
774,7774,rappp,false,1499904000,58,48,1,26,12503162,42,
775,7775,space out,false,1499904000,71,66,2,31,18972819,59,
776,7776,feels,false,1486512000,17,15,1,5,3894774,12,
777,7777,panda,false,1496448000,224,16,2,5,39862214,10,
778,7778,Dubstep,false,1508371200,15,12,1,5,3382104,10,
779,7779,Praise him,false,1489622400,26,23,1,10,7149598,21,
780,7780,Devin,false,1494979200,62,46,1,28,13771219,34,
781,7781,july!,false,1468108800,10,8,2,2,2723960,6,
782,7782,Classic Rock,false,1485561600,88,82,1,24,24627888,53,
783,7783,Gameday,false,1475193600,117,103,2,22,31273283,76,
784,7784,Portland ,true,1497484800,84,84,1,37,21798108,84,
785,7785,Driving,false,1463184000,12,12,1,5,2633996,12,
786,7786,2015 Summer,false,1462838400,187,171,2,42,42663371,150,
787,7787,Jams,false,1421280000,26,24,1,12,5986373,21,
788,7788,workout,false,1414627200,92,77,1,21,20579572,62,
789,7789,Bruno Mars – Unorthodox Jukebox,false,1505692800,60,34,1,14,13239269,28,
790,7790,Party,false,1508457600,16,15,1,11,3304528,15,
791,7791,Summer,false,1433980800,45,31,1,13,9972831,22,
792,7792,Chill out,false,1509062400,158,144,10,86,34747635,103,
793,7793,DANCE,false,1508803200,69,61,1,20,16274411,52,
794,7794,MEME,false,1485648000,11,10,1,3,2486462,9,
795,7795,Slow Jamz,false,1451433600,37,29,1,6,9870882,15,
796,7796,Recents,false,1509148800,26,26,2,19,5309570,24,
797,7797,September,false,1496361600,67,55,1,10,17680988,35,
798,7798,winter 2013,false,1360800000,24,23,1,17,6112877,23,
799,7799,Slow,false,1495929600,45,41,2,24,10811498,39,
800,7800,Lit��,false,1494201600,8,8,2,2,1514274,4,
801,7801,The get down,false,1499644800,27,27,1,2,7761019,24,
802,7802,Summer,false,1470873600,76,43,2,7,16980248,38,
803,7803,All time favorite ,false,1509062400,85,74,1,30,19898865,61,
804,7804,HipHop,true,1505088000,166,124,4,110,40184605,76,
805,7805,JOY,false,1507680000,195,171,1,88,44032835,137,
806,7806,Fifty Shades Of Grey (Original Motion Picture Soundtrack),false,1425859200,16,10,1,2,3742476,13,
807,7807,bops ,false,1509235200,92,69,1,34,19490219,49,
808,7808,HS,false,1452384000,74,43,1,3,16092853,25,
809,7809,RHCP,false,1498435200,31,9,1,2,7824670,3,
810,7810,MGK,false,1509494400,40,34,1,26,8843240,27,
811,7811,to learn ,false,1370217600,22,18,1,13,5906028,15,
812,7812,Alternative,false,1489190400,48,44,1,20,10358295,43,
813,7813,Feel Good,false,1464220800,71,70,1,22,17687929,64,
814,7814,Office Music,false,1508716800,146,105,1,17,35458062,69,
815,7815,Coachella 2015,false,1428537600,195,119,2,10,48478554,51,
816,7816,80's Pop,false,1455753600,115,105,1,11,29517277,91,
817,7817,bangers,false,1402704000,49,41,1,7,11731268,32,
818,7818,worship music,false,1478044800,26,16,2,7,9670760,9,
819,7819,Rock,false,1440979200,53,35,1,9,13400510,21,
820,7820,car playlist ,false,1476230400,45,28,2,13,9434145,22,
821,7821,Morning Vibes,false,1509408000,23,21,1,6,4879982,14,I&#x27;m just trying to pass Orgo
822,7822,IDK,false,1500249600,39,33,1,5,7602370,17,
823,7823,lacrosse,false,1498348800,15,14,1,5,3985833,13,
824,7824,chill,false,1508716800,29,21,1,14,6631379,19,
825,7825,EDM,false,1482364800,141,132,2,47,30809687,113,
826,7826,workout ,false,1503964800,26,17,2,9,6170135,9,
827,7827,luis,false,1509235200,36,34,1,16,7974361,25,
828,7828,Chill,false,1502668800,125,91,1,64,34700424,62,
829,7829,Morning Playlist,false,1507334400,13,11,1,4,2735761,7,
830,7830,2017,false,1509062400,99,74,1,63,22921782,64,
831,7831,summer 2016,false,1471305600,51,47,1,21,12124621,45,
832,7832,rock,false,1508976000,187,108,1,44,42521299,69,
833,7833,Summer Vibes,false,1485907200,129,115,1,23,27885222,102,
834,7834,in progress,false,1454112000,80,73,1,4,18762573,55,
835,7835,emotions,false,1484179200,19,18,1,9,4660308,18,
836,7836,throwbacks ,false,1479427200,42,39,1,5,9808584,29,
837,7837,Disney,false,1492646400,40,16,1,2,7131748,32,
838,7838,Country,false,1509148800,195,109,1,78,41186565,56,
839,7839,listen,false,1507939200,11,9,1,9,2312311,6,
840,7840,DOS,false,1451088000,23,23,1,3,4776606,20,
841,7841,Oldies,false,1508457600,132,128,1,18,27433061,97,
842,7842,HEAT,false,1435881600,40,37,1,11,9365722,37,
843,7843,Countdown,false,1451952000,93,71,1,7,22359709,32,
844,7844,New 2015,false,1437177600,29,25,1,5,6469768,25,
845,7845,disco,false,1500163200,37,33,1,8,9267438,29,
846,7846,better,false,1490572800,29,29,1,2,6999163,27,
847,7847,Driving,false,1465776000,24,22,1,3,4815964,19,
848,7848,Romantic,false,1423180800,53,35,1,14,11598077,29,
849,7849,Shower jams,false,1418256000,91,80,1,51,19767150,75,
850,7850,Running,false,1491696000,51,42,1,20,12138512,35,
851,7851,Gaming Songs,false,1494892800,5,5,1,4,1034228,5,
852,7852,Sexy Time,false,1407024000,53,48,1,13,13378942,40,
853,7853,sleep,false,1446163200,13,8,1,4,2973199,7,
854,7854,Amaranthe,false,1498867200,40,31,1,9,9377296,18,
855,7855,boop,false,1467676800,7,7,1,2,1676448,7,
856,7856,Mood Music,false,1483056000,105,93,2,7,25039070,75,
857,7857,walking ,false,1505865600,27,17,1,2,6787855,15,
858,7858,Party Bus,false,1506124800,77,66,1,3,17476494,54,
859,7859,2015,false,1502755200,167,124,1,7,39487994,107,
860,7860,Smells Like Teen Spirit,false,1488758400,25,17,1,2,6226766,12,
861,7861,Chill Vibes,false,1507075200,20,20,1,8,4684849,20,
862,7862,my favorites,false,1508544000,84,74,1,52,18308701,63,
863,7863,Oldschool,false,1494028800,48,32,1,2,12026957,28,
864,7864,MIO,false,1461628800,85,77,1,27,21195473,69,
865,7865,????,false,1509062400,44,32,1,18,11235666,22,
866,7866,Shower tunes,false,1493942400,18,14,1,8,4055951,12,
867,7867,Lit🔥,false,1462406400,15,15,1,7,3242182,14,
868,7868,time capsule ,false,1508457600,11,11,1,4,2423216,8,
869,7869,XMAS ,false,1482192000,82,63,2,8,15920060,53,
870,7870,unwind,false,1499558400,46,42,1,9,10370283,37,
871,7871,mix,false,1445731200,18,18,1,2,4656472,18,
872,7872,smiles :))),false,1507939200,51,45,1,28,11263175,43,
873,7873,Misc.,false,1495324800,67,58,1,18,14741674,46,
874,7874,Becca,false,1507334400,62,56,1,10,16291901,39,
875,7875,Chinese ,false,1484611200,35,29,1,16,8984221,20,
876,7876,country,false,1502928000,71,63,1,7,14756709,44,
877,7877,Mac Miller,false,1371859200,48,13,1,4,9506713,4,
878,7878,80's,false,1420761600,71,50,1,8,17618514,42,
879,7879,R&B,false,1464307200,29,24,1,18,7939602,16,
880,7880,Chill Pills,false,1506556800,75,62,1,56,22564850,59,
881,7881,Cruising,false,1465084800,75,65,1,19,18246519,60,
882,7882,classics,false,1509235200,32,28,1,7,5934919,21,
883,7883,Deja Vu,false,1508889600,65,33,3,34,15928975,19,
884,7884,November 17,false,1509408000,45,39,1,7,9552743,29,
885,7885,oldies but goodies,false,1482796800,20,19,1,2,5640645,18,
886,7886,New Mix,false,1508976000,124,73,1,33,26190354,38,"An ever-expanding, mostly alt rock playlist."
887,7887,lit,false,1507507200,112,91,1,36,23746070,63,
888,7888,the feels ,false,1509062400,30,29,1,4,6893236,23,
889,7889,Thursdays,false,1494806400,58,55,2,4,13270938,48,
890,7890,spring cleaning,false,1495843200,138,113,4,65,31479877,87,
891,7891,Lituation,false,1509062400,7,7,2,6,1596461,7,
892,7892,r&b,false,1507852800,44,32,1,19,10612290,26,
893,7893,Andrew McMahon,false,1484006400,110,16,1,7,25549897,4,
894,7894,2017,false,1504828800,38,38,2,15,8295771,31,
895,7895,Workout,false,1509408000,55,49,1,33,11836432,39,
896,7896,Driving,false,1508630400,145,131,1,10,32995220,109,
897,7897,Workout,false,1506729600,121,96,1,15,29139284,60,
898,7898,issa playlist,false,1509408000,39,35,1,14,8767092,31,
899,7899,Throwback,false,1491955200,79,63,1,6,17093644,44,
900,7900,Songs to learn,true,1429142400,15,15,2,12,3746675,14,
901,7901,plane,false,1479686400,88,58,1,2,19720526,47,
902,7902,My Music 2,false,1489363200,36,25,1,8,8506875,20,
903,7903,sleepy time ,false,1498867200,8,4,1,2,1483815,3,
904,7904,trance,false,1503619200,23,23,1,13,5793725,22,
905,7905,country,false,1392249600,115,80,1,52,26102233,49,
906,7906,Rock n roll,false,1508976000,48,43,1,8,12167884,32,
907,7907,Rainy Day,false,1500595200,57,51,3,28,14361647,42,
908,7908,chill,false,1508716800,166,123,2,90,36348836,81,
909,7909,New Hip Hop,false,1502064000,78,64,1,34,18077971,47,
910,7910,Love Music,false,1404691200,96,82,1,4,20968346,55,
911,7911,new sounds,false,1509148800,11,11,2,7,2649555,10,
912,7912,Sunday Mornings,false,1508716800,108,103,2,37,24989348,87,
913,7913,mashup,false,1492214400,179,134,1,22,39142164,95,
914,7914,new,false,1509062400,35,30,1,9,6647152,26,
915,7915,kygo ,false,1451347200,7,5,1,2,1626299,3,
916,7916,bruh,false,1509321600,22,22,1,6,5098351,19,
917,7917,Golf,false,1509321600,58,58,1,16,13166351,56,
918,7918,Throwback,false,1498608000,126,90,3,22,30386625,59,
919,7919,Disney,false,1502409600,55,28,1,4,10323212,51,
920,7920,Omg,false,1463961600,125,16,2,5,30655978,14,
921,7921,Bluegrass,false,1485216000,51,37,3,18,11102417,26,
922,7922,Country,false,1505520000,18,12,1,5,4226848,10,
923,7923,Rock en Espanol,false,1484524800,34,25,1,10,8286336,16,
924,7924,Christian Rap,false,1405987200,57,12,1,6,13309645,5,
925,7925,fall 2015,false,1450569600,52,32,1,13,11067802,25,
926,7926,Old school,false,1457308800,21,17,1,7,6368488,16,
927,7927,chill ,false,1509321600,23,21,1,9,5310942,20,
928,7928,Fall 2017,false,1509062400,29,22,4,5,5948106,17,
929,7929,Rap,false,1509321600,226,140,1,94,53741681,77,
930,7930,supernatural ,false,1506470400,57,48,2,21,12239218,41,
931,7931,80s,false,1481155200,94,87,1,4,24244187,60,
932,7932,The feels,false,1505260800,16,16,1,13,3576864,15,
933,7933,mo,false,1450828800,9,7,2,6,2008221,6,
934,7934,Country,false,1506988800,131,81,1,71,28616312,38,
935,7935,The Very Best,false,1470873600,62,47,2,24,15852669,38,
936,7936,relaxing,false,1483228800,9,9,2,5,2217008,9,
937,7937,school,false,1480032000,13,12,1,7,2710318,9,
938,7938,Slow jamz,false,1502496000,64,48,1,20,19222791,37,
939,7939,house warming,false,1502496000,99,92,1,40,22930123,77,
940,7940,GOOD MORNING,false,1506556800,27,27,1,28,6738520,27,
941,7941,Chill Music,false,1449878400,115,63,1,32,29303958,39,
942,7942,Grind,false,1450656000,11,11,1,3,2891463,9,
943,7943,Set List,false,1489017600,32,29,2,3,8141910,27,
944,7944,Jessica,false,1435881600,29,25,1,7,6554381,13,
945,7945,Party?,false,1506643200,69,59,1,5,16121435,52,
946,7946,Rap,false,1507593600,89,78,1,51,20404978,53,
947,7947,School,false,1508198400,79,54,2,4,20359820,32,
948,7948,DnB,true,1504224000,138,114,8,59,39729013,71,
949,7949,Great songs,false,1509321600,84,64,1,22,21079847,48,
950,7950,SILK,false,1509062400,67,62,1,21,22642008,57,
951,7951,Regg,false,1502928000,81,63,1,32,19343182,38,
952,7952,It's Time,false,1370563200,37,30,1,18,8483539,25,
953,7953,Discover,false,1501200000,167,163,1,100,35800434,158,
954,7954,New Year 2015,false,1442793600,54,48,1,4,13327336,41,
955,7955,lovin',false,1477353600,75,58,1,14,18777749,35,
956,7956,Circus,false,1501459200,16,12,1,12,3621548,8,
957,7957,Now Playing,false,1509321600,50,47,2699,14,11765108,46,Each week we'll be adding a few of our favorite songs that we're listening to here at Huckberry HQ.
958,7958,2015,false,1436140800,136,123,1,74,32310834,114,
959,7959,NYE 2017,true,1488412800,43,21,2,6,9527483,16,
960,7960,chill,false,1508198400,119,102,2,66,25595831,76,
961,7961,Pep Rally,false,1453939200,10,10,1,4,2448021,9,
962,7962,Thanksgiving,false,1506384000,116,113,5,27,25452982,100,
963,7963,'16,false,1476489600,199,148,1,34,41954851,124,
964,7964,2AM,false,1395532800,18,10,1,2,3953937,5,
965,7965,reggae,false,1428019200,40,32,1,9,8628546,18,
966,7966,All time,false,1497484800,61,51,1,28,13878292,34,
967,7967,70s,false,1461628800,26,24,1,9,6216155,21,
968,7968,car,false,1500422400,7,7,2,7,1367451,7,
969,7969,Tsunami ,false,1487203200,124,81,11,27,27787497,54,
970,7970,oldies,false,1498953600,110,99,2,42,27933227,68,
